CID	TALENT_NAME	ROLE
urn:dece:cid:org:WB:2024150x6000005469	Floyd VanBuskirk	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Don Lake	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Jim Moret	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Bob Balaban	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Patrick Sauber	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Mina Kolb	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Todd Lieberman	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Cameron Sprague	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	John Michael Higgins	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Parker Posey	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Matthew Joy	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Fred Willard	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Paul Benedict	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Michael S. Baser	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Christopher Moynihan	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Mary Gross	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Bill Cobbs	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Paul Dooley	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Jennifer Coolidge	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Christopher Guest	DIRECTOR
urn:dece:cid:org:WB:2024150x6000005469	Ed Begley Jr.	ACTOR
urn:dece:cid:org:WB:2024150x6000005469	Diane Baker	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Emily Rose Zachary	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Marc Lawrence I	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Chi Johnson	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Brenda Hamilton	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Daffy Duck	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Casey Kasem	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Mel Blanc	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Kevin McCarthy	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Austyn Cuccia	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Gelsey Weiss	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Arturo Gil	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Mary Woronov	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Alysha Wheeler	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Heather Locklear	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	George Murdock	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Will Ryan	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Jeff Bennett	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Danny Mann	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Porky Pig	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Brandon Henschel	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Martin Klebba	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Leo Rossi	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Vernon Wells	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Dick Miller	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Janina N. Garraway	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Ryan O'Dell	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Ron Perlman	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Archie Hahn III	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Yosemite Sam	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Danny Chambers	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Jeff Gordon	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Micki Duran	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Dan Stanton	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Gabriel Pimentel	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Steve Martin	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Erica Gudis	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Roger Corman	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Emily Ro Zachary	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	John Munro Cameron	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Tara Wilson	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Bill Goldberg	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Tanee McCall	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Jeff Glen Bennett	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Timothy Dalton	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Shanti Lowry	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Becca Sweitzer	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Matthew Lillard	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Frank Welker	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Robert Picardo	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Marie-Claude Jacques	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Michael Jordan	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Peter Graves	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Bugs Bunny	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	June Foray	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Stan Freberg	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Bill McKinney	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Bruce Lanoil	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Jenna Elfman	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Bob Bergen	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Liz Ramos	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Kevin Thompson	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Billy West	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Allan Graf	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Don Stanton	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Joan Cusack	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Michael Azria	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Dan Romanelli	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Brendan Fraser	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Eric Goldberg	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Shealan Spencer	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Steve Babiar	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Joe Alaskey	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Nasty Canasta	ACTOR
urn:dece:cid:org:WB:2024155x6000005719	Joe Dante	DIRECTOR
urn:dece:cid:org:WB:2024163x6000005468	Tristan Jarred	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Noel Guglielmi	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Bo Derek	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Ecco Morgan	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Keesha Sharp	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Anthony Anderson	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Taye Diggs	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Tory Kittles	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Niecy Nash	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Christa Campbell	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Rey Gallegos	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Kellie Martin	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Blair Underwood	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Damien Dante Wayans	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Rhona L. Bennett	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Terry Crews	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Howard Mann	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Bigg Steele	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Mary Nelson	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Jo Deodato Clark	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	John Whitesell	DIRECTOR
urn:dece:cid:org:WB:2024163x6000005468	Nikki Martinez	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	J.P. Manoux	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Snoop Dogg	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Nick Swardson	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Kal Penn	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Michael Quill	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Drop Da Bomb	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	James Kiriyama Lem	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Greg Grunberg	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Jeffrey Tambor	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Ryan O'Neal	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Felli Fel	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Giuliana Rancic	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Keili Lefkowitz	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Regina Hall	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Curtis Blanck	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Ken Lawson	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Sarah Thompson	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Jamie Kennedy	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Hal Fishman	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Damion Poitier	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Hi-C	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Young Dre	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Big Boy	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Suzy Nakamura	ACTOR
urn:dece:cid:org:WB:2024163x6000005468	Kody Coye	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Peter Capell	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Denise Nickerson	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Gunter Meissner	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Peter Ostrum	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	David Battley	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Dodo Denney	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Michael Bollner	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Gene Wilder	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Julie Dawn Cole	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	G	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Diana Sowle	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Ernest Ziegler	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Nora Denney	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Dora Altmann	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Ursula Reit	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Paris Themmen	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Leonard Stone	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Franziska Liebing	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Peter Stuart	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Roy Kinnear	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Jack Albertson	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Aubrey Woods	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Mel Stuart	DIRECTOR
urn:dece:cid:org:WB:2024306x6000001101	Marcus Powell	ACTOR
urn:dece:cid:org:WB:2024306x6000001101	Werner J. Heyking	ACTOR
